id,Gender,Age,purpose_of_travel,Type of Travel,Type Of Booking,Hotel wifi service,Departure/Arrival  convenience,Ease of Online booking,Hotel location,Food and drink,Stay comfort,Common Room entertainment,Checkin/Checkout service,Other service,Cleanliness,satisfaction,AverageRating
97649,Male,32,tourism,Personal Travel,Individual/Couple,3,5,3,2,5,5,5,3,5,5,neutral or dissatisfied,4.0
117855,Male,39,aviation,Group Travel,Group bookings,4,4,4,4,4,5,4,4,4,4,satisfied,4.1
100773,Male,50,academic,Group Travel,Group bookings,5,5,5,5,5,4,5,4,5,4,satisfied,4.8
79289,Female,41,aviation,Group Travel,Group bookings,5,5,5,5,3,5,4,4,4,5,satisfied,4.4
32555,Female,27,academic,Group Travel,Individual/Couple,4,4,4,4,5,5,5,5,1,5,satisfied,4.1
102749,Female,58,academic,Group Travel,Group bookings,5,5,5,5,3,5,4,4,4,3,satisfied,4.4
68095,Female,10,tourism,Group Travel,Individual/Couple,5,5,5,3,4,4,4,5,5,4,satisfied,4.4
4271,Male,25,academic,Group Travel,Group bookings,3,4,3,1,5,5,5,5,5,5,neutral or dissatisfied,4.0
1578,Female,56,aviation,Group Travel,Group bookings,5,5,5,5,3,4,5,3,5,4,satisfied,4.4
82361,Female,59,academic,Personal Travel,Individual/Couple,3,5,5,4,5,5,5,5,5,5,neutral or dissatisfied,4.7
109150,Male,31,aviation,Group Travel,Group bookings,5,5,5,5,4,4,4,4,4,4,satisfied,4.4
104503,Female,29,business,Group Travel,Group bookings,4,4,4,4,4,4,4,4,5,4,satisfied,4.1
84099,Female,59,tourism,Group Travel,Group bookings,4,4,4,4,5,5,4,4,4,4,satisfied,4.2
126478,Female,39,tourism,Group Travel,Group bookings,4,4,5,4,2,4,5,3,5,4,satisfied,4.0
12086,Female,55,academic,Group Travel,Group bookings,5,5,5,5,5,5,3,5,3,5,satisfied,4.6
103587,Male,60,tourism,Group Travel,Group bookings,4,4,4,4,5,4,5,3,5,5,satisfied,4.2
39206,Female,56,personal,Group Travel,Group bookings,4,4,4,4,2,5,4,5,4,5,satisfied,4.0
70166,Female,45,business,Group Travel,Group bookings,4,4,4,4,3,4,5,5,5,5,satisfied,4.2
85081,Female,52,personal,Group Travel,Group bookings,5,5,5,5,3,4,4,4,4,4,satisfied,4.3
105648,Male,45,personal,Group Travel,Group bookings,5,5,3,5,4,5,5,3,5,4,satisfied,4.4
64400,Male,58,tourism,Group Travel,Group bookings,5,5,5,5,4,5,5,3,5,5,satisfied,4.7
84990,Male,40,academic,Group Travel,Group bookings,5,5,5,5,3,4,4,5,4,5,satisfied,4.4
128456,Male,62,academic,Personal Travel,Individual/Couple,3,4,3,3,5,5,5,4,4,5,neutral or dissatisfied,4.0
115267,Female,32,business,Group Travel,Group bookings,4,4,4,4,5,5,5,3,4,5,satisfied,4.2
10095,Male,23,tourism,Group Travel,Group bookings,5,0,4,2,5,5,5,5,5,5,satisfied,4.0
20448,Female,37,academic,Group Travel,Individual/Couple,5,4,4,4,5,5,5,1,3,5,satisfied,4.0
61798,Female,28,tourism,Personal Travel,Individual/Couple,3,5,2,5,5,2,5,4,5,5,neutral or dissatisfied,4.0
13178,Male,59,personal,Group Travel,Individual/Couple,5,4,4,4,5,5,5,5,5,5,satisfied,4.7
66960,Female,40,academic,Group Travel,Group bookings,4,4,4,4,5,4,4,5,4,3,satisfied,4.2
75838,Female,59,tourism,Group Travel,Group bookings,4,4,4,4,5,4,4,5,4,3,satisfied,4.2
54540,Male,28,aviation,Personal Travel,Individual/Couple,4,5,4,4,5,5,5,5,4,5,neutral or dissatisfied,4.6
20702,Male,49,academic,Personal Travel,Individual/Couple,5,5,5,1,5,3,5,3,4,3,satisfied,4.0
103806,Female,43,academic,Group Travel,Group bookings,5,5,5,5,3,4,5,4,5,5,satisfied,4.6
8273,Male,41,aviation,Personal Travel,Individual/Couple,2,5,2,5,5,5,5,4,5,5,neutral or dissatisfied,4.2
119523,Male,37,tourism,Group Travel,Individual/Couple,5,4,4,4,5,5,5,4,4,5,satisfied,4.4
37334,Female,26,aviation,Group Travel,Individual/Couple,4,5,5,5,4,4,2,4,5,4,satisfied,4.2
95142,Male,15,academic,Personal Travel,Individual/Couple,3,5,3,2,5,5,5,3,5,5,neutral or dissatisfied,4.0
69776,Female,52,business,Group Travel,Group bookings,5,5,5,5,5,5,4,5,4,5,satisfied,4.8
123348,Female,24,personal,Group Travel,Group bookings,4,4,5,4,5,5,5,4,4,5,satisfied,4.4
18118,Male,28,tourism,Group Travel,Group bookings,5,5,4,5,5,5,5,3,5,5,satisfied,4.7
28578,Female,10,academic,Group Travel,Group bookings,5,5,5,5,5,5,5,2,1,5,satisfied,4.2
7277,Male,58,academic,Personal Travel,Individual/Couple,2,5,2,4,5,5,5,5,4,5,neutral or dissatisfied,4.1
115013,Female,59,aviation,Group Travel,Group bookings,4,4,4,4,4,5,5,4,5,4,satisfied,4.3
74016,Female,34,personal,Group Travel,Group bookings,5,5,5,5,3,5,4,3,4,4,satisfied,4.3
109358,Male,60,personal,Group Travel,Group bookings,5,5,5,5,2,5,2,5,2,4,satisfied,4.0
120068,Female,34,aviation,Group Travel,Group bookings,4,4,4,4,5,4,5,3,5,4,satisfied,4.2
70428,Female,55,personal,Group Travel,Group bookings,5,1,5,5,5,5,5,4,5,4,satisfied,4.4
96373,Female,20,business,Group Travel,Group bookings,5,0,5,3,5,5,5,3,5,5,satisfied,4.0
56866,Male,51,aviation,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,4,satisfied,4.0
65549,Male,51,academic,Group Travel,Group bookings,5,5,5,5,5,4,3,3,3,3,satisfied,4.2
10495,Female,48,aviation,Group Travel,Group bookings,5,5,5,5,4,5,3,4,3,5,satisfied,4.3
97004,Male,51,business,Personal Travel,Individual/Couple,4,4,4,2,4,4,4,5,5,4,neutral or dissatisfied,4.0
40273,Female,14,aviation,Personal Travel,Individual/Couple,4,5,4,5,4,4,4,4,5,4,neutral or dissatisfied,4.3
71603,Male,24,academic,Group Travel,Group bookings,5,4,4,4,5,5,5,2,4,5,neutral or dissatisfied,4.2
13495,Male,46,aviation,Group Travel,Group bookings,5,5,5,5,2,5,5,1,5,3,satisfied,4.2
101272,Female,19,business,Group Travel,Individual/Couple,4,4,4,1,5,5,5,5,4,5,satisfied,4.1
40065,Female,30,business,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,4,satisfied,4.0
100972,Male,49,personal,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,3,satisfied,4.3
60112,Female,55,academic,Group Travel,Group bookings,5,5,5,5,2,4,4,5,4,5,satisfied,4.3
79732,Male,42,tourism,Group Travel,Group bookings,5,5,5,5,5,5,5,3,5,4,satisfied,4.8
84806,Female,45,business,Group Travel,Group bookings,3,3,3,3,4,5,5,5,5,4,satisfied,4.0
39182,Male,13,business,Personal Travel,Individual/Couple,3,4,3,3,5,5,5,4,4,5,neutral or dissatisfied,4.0
48449,Male,27,business,Group Travel,Individual/Couple,4,4,4,4,5,3,5,4,5,5,satisfied,4.2
112397,Male,48,tourism,Group Travel,Group bookings,5,5,5,5,4,5,5,5,5,3,satisfied,4.9
89644,Female,36,academic,Group Travel,Group bookings,5,5,4,5,2,5,4,4,4,3,satisfied,4.2
35203,Male,28,personal,Group Travel,Group bookings,5,5,5,5,5,5,5,4,3,5,satisfied,4.7
47805,Female,24,aviation,Group Travel,Group bookings,5,5,5,5,5,5,5,4,5,5,satisfied,4.9
69529,Female,55,tourism,Group Travel,Group bookings,4,4,2,4,5,5,5,5,3,5,satisfied,4.1
75760,Male,27,academic,Personal Travel,Individual/Couple,4,3,4,3,5,5,5,4,4,5,satisfied,4.1
74198,Male,44,tourism,Group Travel,Group bookings,4,4,4,4,4,5,4,5,3,5,satisfied,4.1
90627,Male,50,tourism,Group Travel,Group bookings,5,5,5,5,2,5,5,3,5,5,satisfied,4.4
87816,Female,54,academic,Group Travel,Group bookings,4,4,4,4,5,5,5,5,5,4,satisfied,4.6
95601,Female,45,aviation,Group Travel,Group bookings,4,4,4,4,3,5,5,5,5,3,satisfied,4.3
18315,Female,40,personal,Group Travel,Group bookings,4,4,4,5,5,5,5,5,2,5,neutral or dissatisfied,4.3
66984,Female,49,academic,Group Travel,Group bookings,4,4,4,4,5,4,5,4,5,3,satisfied,4.3
81677,Female,45,business,Group Travel,Group bookings,4,4,4,4,5,5,5,3,5,5,satisfied,4.3
46425,Female,39,business,Group Travel,Group bookings,4,4,4,4,5,5,5,2,5,1,satisfied,4.2
123396,Male,58,tourism,Group Travel,Group bookings,4,4,4,4,4,5,4,5,4,4,satisfied,4.2
20237,Male,40,business,Group Travel,Group bookings,5,5,5,5,4,1,5,3,5,5,satisfied,4.2
31753,Male,40,academic,Group Travel,Group bookings,5,5,5,5,5,4,5,4,5,4,satisfied,4.8
83105,Male,36,tourism,Personal Travel,Individual/Couple,3,5,3,5,4,4,4,4,5,4,neutral or dissatisfied,4.1
55642,Female,45,academic,Group Travel,Group bookings,5,5,5,5,2,4,5,3,5,5,satisfied,4.3
115228,Male,57,academic,Group Travel,Group bookings,5,5,5,5,3,5,4,3,4,5,satisfied,4.3
13976,Male,34,tourism,Group Travel,Not defined,5,5,5,5,5,5,5,5,3,5,satisfied,4.8
39046,Male,35,tourism,Group Travel,Not defined,5,4,3,4,5,5,5,3,3,5,satisfied,4.1
129617,Female,32,personal,Group Travel,Group bookings,4,4,4,4,4,4,4,3,5,4,satisfied,4.0
94178,Male,55,tourism,Group Travel,Group bookings,5,5,5,5,5,5,4,3,4,3,satisfied,4.6
61026,Male,27,personal,Group Travel,Group bookings,5,5,5,5,5,5,4,5,4,5,satisfied,4.8
61996,Female,50,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,4,4,4,satisfied,4.4
40512,Female,39,academic,Group Travel,Not defined,4,5,5,5,4,4,4,1,4,4,satisfied,4.0
86570,Male,52,academic,Group Travel,Group bookings,5,5,5,5,3,5,4,4,4,4,satisfied,4.4
124547,Male,13,aviation,Personal Travel,Individual/Couple,3,5,3,3,5,5,5,4,5,5,neutral or dissatisfied,4.2
3231,Female,55,tourism,Group Travel,Group bookings,5,5,5,5,5,5,5,5,5,4,satisfied,5.0
61394,Female,23,academic,Group Travel,Group bookings,4,4,1,4,5,5,5,5,4,5,satisfied,4.1
3242,Male,48,aviation,Group Travel,Group bookings,5,5,5,5,2,4,5,4,5,4,satisfied,4.4
5007,Male,27,tourism,Group Travel,Individual/Couple,3,4,3,4,5,5,5,3,4,5,neutral or dissatisfied,4.0
35883,Female,41,aviation,Personal Travel,Individual/Couple,3,4,3,3,5,5,5,5,4,5,neutral or dissatisfied,4.1
121063,Male,50,business,Group Travel,Group bookings,5,5,4,5,4,4,4,4,4,4,satisfied,4.3
53341,Male,23,tourism,Group Travel,Group bookings,5,5,5,5,5,5,5,3,2,5,satisfied,4.4
58391,Male,31,academic,Group Travel,Group bookings,4,4,1,4,5,5,3,5,5,5,satisfied,4.0
48659,Male,45,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,5,4,3,satisfied,4.7
99945,Female,54,business,Group Travel,Group bookings,4,4,4,4,4,5,5,3,5,3,satisfied,4.2
119811,Male,38,academic,Group Travel,Group bookings,5,5,5,1,5,5,5,5,4,5,satisfied,4.4
106554,Female,47,tourism,Group Travel,Group bookings,5,5,5,5,3,5,4,4,4,5,satisfied,4.4
112749,Male,40,business,Group Travel,Group bookings,3,3,5,3,4,4,5,4,5,4,satisfied,4.0
60862,Female,46,tourism,Group Travel,Group bookings,5,5,5,5,4,5,4,3,4,4,satisfied,4.4
127600,Male,49,business,Group Travel,Group bookings,5,5,5,5,3,5,4,3,4,5,satisfied,4.3
116062,Female,70,academic,Personal Travel,Individual/Couple,3,5,4,5,4,2,5,5,5,1,neutral or dissatisfied,4.2
114700,Male,54,personal,Group Travel,Group bookings,5,5,3,5,5,5,5,4,5,5,satisfied,4.7
4669,Male,50,academic,Group Travel,Group bookings,5,1,5,5,5,5,5,4,5,3,satisfied,4.4
258,Male,48,academic,Group Travel,Group bookings,4,4,4,4,4,5,4,3,4,5,satisfied,4.0
111341,Female,58,academic,Group Travel,Group bookings,4,4,4,4,4,4,5,3,5,3,satisfied,4.1
114612,Female,53,aviation,Group Travel,Group bookings,5,5,5,5,3,4,5,3,5,4,satisfied,4.4
97432,Male,55,business,Group Travel,Group bookings,4,4,4,4,4,5,3,5,3,3,satisfied,4.0
30682,Female,40,academic,Group Travel,Individual/Couple,5,5,5,5,5,5,5,4,4,5,satisfied,4.8
42580,Male,7,academic,Personal Travel,Individual/Couple,4,5,4,3,5,5,5,3,5,5,neutral or dissatisfied,4.3
63088,Female,44,tourism,Group Travel,Group bookings,5,5,5,5,4,5,5,5,5,4,satisfied,4.9
33669,Female,45,business,Personal Travel,Not defined,3,4,3,1,5,5,5,5,5,3,neutral or dissatisfied,4.0
26318,Male,46,personal,Group Travel,Group bookings,4,4,4,4,4,4,5,2,5,5,satisfied,4.0
41777,Female,51,tourism,Group Travel,Group bookings,4,4,4,4,5,5,5,4,5,3,satisfied,4.4
75083,Female,41,academic,Personal Travel,Group bookings,3,5,3,4,5,4,4,5,4,3,neutral or dissatisfied,4.1
18120,Male,55,academic,Group Travel,Not defined,5,4,4,4,5,5,5,4,3,5,satisfied,4.3
34106,Female,49,business,Group Travel,Individual/Couple,5,3,3,3,3,4,5,5,5,2,satisfied,4.0
978,Male,37,academic,Group Travel,Group bookings,5,4,4,4,4,4,4,4,5,4,satisfied,4.2
71448,Female,30,academic,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,4,satisfied,4.3
74854,Female,47,tourism,Group Travel,Group bookings,5,5,5,5,5,4,5,3,5,4,satisfied,4.7
7,Male,43,tourism,Group Travel,Group bookings,3,3,3,3,5,5,5,4,5,4,satisfied,4.0
67485,Female,51,aviation,Group Travel,Group bookings,5,5,5,5,5,4,5,5,5,4,satisfied,4.9
53334,Female,63,tourism,Personal Travel,Not defined,4,5,4,3,4,4,4,4,4,4,neutral or dissatisfied,4.0
118151,Male,31,business,Group Travel,Group bookings,4,4,4,4,5,5,5,5,5,5,satisfied,4.6
53291,Female,45,business,Group Travel,Individual/Couple,5,3,3,3,4,3,5,5,5,3,satisfied,4.0
54847,Male,25,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,4,5,4,satisfied,4.6
105288,Female,58,tourism,Group Travel,Group bookings,4,4,4,4,3,5,4,5,4,5,satisfied,4.1
114395,Male,44,tourism,Group Travel,Group bookings,5,5,5,5,3,4,4,5,4,4,satisfied,4.4
102085,Male,45,tourism,Group Travel,Group bookings,4,4,4,4,3,4,4,5,4,3,satisfied,4.0
66616,Female,54,tourism,Group Travel,Group bookings,5,5,5,5,3,4,5,5,5,4,satisfied,4.7
19650,Female,28,business,Group Travel,Group bookings,5,5,5,5,4,4,4,3,4,4,satisfied,4.3
27615,Female,45,personal,Personal Travel,Individual/Couple,3,4,3,3,5,4,5,4,5,2,neutral or dissatisfied,4.0
59554,Female,55,business,Group Travel,Group bookings,5,5,4,5,2,5,4,4,4,4,satisfied,4.2
31238,Female,41,tourism,Group Travel,Individual/Couple,4,4,4,4,4,4,4,5,4,4,satisfied,4.1
47514,Female,39,academic,Personal Travel,Individual/Couple,4,5,4,2,5,5,5,5,4,5,neutral or dissatisfied,4.3
89315,Male,9,academic,Personal Travel,Group bookings,4,5,4,2,5,5,5,4,5,5,neutral or dissatisfied,4.3
108418,Male,27,academic,Group Travel,Group bookings,4,4,4,4,5,5,5,3,4,5,neutral or dissatisfied,4.2
19061,Female,42,academic,Group Travel,Group bookings,4,4,4,4,5,4,4,4,4,2,satisfied,4.1
101460,Male,51,business,Group Travel,Group bookings,5,5,5,5,4,4,5,5,5,3,satisfied,4.8
41183,Male,51,business,Group Travel,Group bookings,5,5,5,5,4,4,4,4,4,1,satisfied,4.4
40596,Male,40,tourism,Group Travel,Individual/Couple,4,5,5,5,4,4,4,3,3,4,neutral or dissatisfied,4.1
82021,Male,28,business,Personal Travel,Individual/Couple,4,5,4,3,4,4,4,5,5,4,neutral or dissatisfied,4.2
73598,Female,50,academic,Group Travel,Group bookings,4,3,4,4,3,5,5,4,5,3,satisfied,4.1
6322,Male,63,tourism,Group Travel,Group bookings,5,5,5,5,5,5,4,4,4,5,satisfied,4.7
27442,Female,33,academic,Group Travel,Group bookings,5,5,5,5,1,4,5,4,5,3,satisfied,4.3
23782,Female,31,tourism,Group Travel,Group bookings,5,5,5,5,5,5,5,5,4,5,satisfied,4.9
106235,Male,56,academic,Personal Travel,Individual/Couple,3,3,3,5,5,5,5,5,3,5,neutral or dissatisfied,4.1
19741,Female,29,tourism,Group Travel,Not defined,4,4,4,4,4,4,4,3,5,4,satisfied,4.0
77461,Male,54,tourism,Group Travel,Group bookings,5,5,5,5,2,4,4,4,4,4,satisfied,4.2
60217,Female,46,tourism,Group Travel,Group bookings,5,5,5,5,2,5,5,4,5,4,satisfied,4.6
122737,Male,23,tourism,Group Travel,Group bookings,4,5,5,5,4,4,4,4,4,4,neutral or dissatisfied,4.3
23135,Female,45,tourism,Group Travel,Group bookings,5,5,5,5,4,2,5,4,5,3,satisfied,4.4
126919,Female,50,academic,Group Travel,Group bookings,5,5,5,5,5,5,5,3,5,3,satisfied,4.8
104473,Female,25,personal,Group Travel,Group bookings,4,5,3,3,5,5,5,4,4,5,neutral or dissatisfied,4.2
70264,Female,15,academic,Personal Travel,Group bookings,3,5,3,4,5,5,5,5,5,5,neutral or dissatisfied,4.4
110985,Male,47,academic,Group Travel,Group bookings,4,5,4,4,4,4,4,5,4,4,satisfied,4.2
129378,Male,46,aviation,Group Travel,Group bookings,4,4,4,5,4,4,4,3,5,4,satisfied,4.1
37312,Female,29,business,Group Travel,Individual/Couple,5,5,5,5,5,5,5,5,1,5,satisfied,4.6
99110,Female,27,business,Group Travel,Individual/Couple,5,3,3,3,5,5,5,5,3,5,satisfied,4.1
120913,Female,60,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,5,4,3,satisfied,4.7
59571,Male,23,business,Group Travel,Group bookings,5,5,5,5,5,5,5,4,4,5,satisfied,4.8
68686,Male,24,academic,Group Travel,Individual/Couple,5,4,4,4,5,5,5,5,2,5,satisfied,4.3
86646,Male,61,academic,Group Travel,Individual/Couple,4,4,4,4,4,4,4,4,4,4,satisfied,4.0
101992,Male,57,academic,Personal Travel,Individual/Couple,2,5,2,3,5,5,5,5,4,5,neutral or dissatisfied,4.0
111633,Male,27,business,Group Travel,Group bookings,5,5,5,3,3,2,3,5,5,3,satisfied,4.0
96303,Male,41,tourism,Group Travel,Group bookings,5,5,5,5,5,4,4,5,4,4,satisfied,4.7
17644,Female,48,tourism,Group Travel,Individual/Couple,5,5,5,5,4,3,5,2,5,1,satisfied,4.3
25715,Female,60,personal,Group Travel,Individual/Couple,5,5,5,5,5,1,5,1,5,2,satisfied,4.1
126618,Female,26,academic,Group Travel,Group bookings,4,4,4,4,4,4,4,4,5,4,satisfied,4.1
128415,Male,49,academic,Group Travel,Group bookings,5,5,5,5,5,4,4,5,4,3,satisfied,4.7
58990,Male,53,business,Group Travel,Group bookings,4,4,4,4,3,4,5,4,5,4,satisfied,4.1
1454,Male,53,academic,Group Travel,Group bookings,4,4,4,4,4,4,4,4,4,3,satisfied,4.0
69229,Male,58,tourism,Group Travel,Group bookings,5,5,5,5,5,5,5,4,5,5,satisfied,4.9
109437,Female,42,aviation,Group Travel,Group bookings,5,4,4,5,5,5,5,5,3,5,satisfied,4.6
123003,Male,28,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,5,4,4,satisfied,4.6
17406,Female,55,academic,Group Travel,Group bookings,5,5,5,5,2,5,5,5,5,4,satisfied,4.7
4212,Male,62,tourism,Personal Travel,Individual/Couple,5,5,5,1,5,5,5,3,4,5,satisfied,4.2
5580,Female,50,business,Group Travel,Group bookings,5,5,5,5,5,5,4,4,4,5,satisfied,4.7
40971,Female,55,tourism,Personal Travel,Individual/Couple,5,5,5,1,3,4,5,3,5,4,satisfied,4.0
30180,Male,39,academic,Group Travel,Not defined,5,5,5,5,5,5,5,2,3,5,satisfied,4.4
112703,Male,26,tourism,Group Travel,Group bookings,3,3,3,2,5,5,5,5,5,5,neutral or dissatisfied,4.0
64810,Male,56,aviation,Group Travel,Group bookings,5,5,5,5,3,5,4,4,4,4,satisfied,4.4
116224,Female,43,academic,Personal Travel,Individual/Couple,3,5,3,5,5,5,4,5,4,3,neutral or dissatisfied,4.3
90653,Male,51,academic,Group Travel,Group bookings,5,5,5,5,2,5,4,3,4,3,satisfied,4.2
103887,Female,68,academic,Personal Travel,Individual/Couple,4,5,4,3,4,5,4,3,4,4,neutral or dissatisfied,4.0
97817,Male,55,tourism,Group Travel,Group bookings,5,5,5,5,3,5,5,4,5,3,satisfied,4.7
84733,Female,25,tourism,Group Travel,Group bookings,4,5,4,4,4,4,4,4,4,4,satisfied,4.1
6861,Male,23,aviation,Group Travel,Individual/Couple,5,0,5,3,5,5,5,3,5,5,satisfied,4.0
1674,Female,51,academic,Group Travel,Group bookings,5,5,5,5,2,4,5,5,5,5,satisfied,4.6
75393,Female,59,business,Group Travel,Group bookings,4,4,4,4,3,5,5,5,5,4,satisfied,4.3
59850,Female,53,academic,Group Travel,Group bookings,4,4,4,4,4,5,4,5,4,3,satisfied,4.2
6089,Male,20,tourism,Group Travel,Individual/Couple,4,4,4,2,5,5,5,3,4,5,satisfied,4.0
80077,Female,25,aviation,Group Travel,Group bookings,2,4,2,5,5,5,5,4,5,5,neutral or dissatisfied,4.1
57541,Female,53,personal,Personal Travel,Individual/Couple,3,5,3,4,5,5,5,3,5,5,neutral or dissatisfied,4.2
85768,Female,20,tourism,Group Travel,Group bookings,3,3,3,3,5,5,5,5,4,5,satisfied,4.0
65235,Male,56,tourism,Group Travel,Group bookings,4,4,4,4,5,4,5,5,5,3,satisfied,4.4
128286,Female,48,aviation,Group Travel,Group bookings,5,5,5,5,4,5,4,4,4,5,satisfied,4.6
126990,Female,50,tourism,Group Travel,Group bookings,5,5,5,5,3,4,4,4,4,4,satisfied,4.3
76489,Male,48,tourism,Group Travel,Group bookings,5,5,5,5,3,5,5,5,5,5,satisfied,4.8
5536,Male,33,business,Personal Travel,Individual/Couple,4,5,4,4,5,5,5,5,4,5,neutral or dissatisfied,4.6
80149,Male,59,personal,Group Travel,Group bookings,4,4,4,4,4,4,5,4,4,4,satisfied,4.1
116822,Male,26,business,Group Travel,Group bookings,5,5,5,5,3,3,3,4,4,3,satisfied,4.1
7719,Male,42,tourism,Group Travel,Group bookings,4,4,3,4,4,5,5,5,5,5,satisfied,4.3
122973,Male,50,business,Group Travel,Group bookings,4,5,5,5,5,4,4,2,4,4,neutral or dissatisfied,4.2
88250,Male,40,business,Group Travel,Group bookings,4,4,4,4,2,4,5,4,5,5,satisfied,4.0
51818,Female,29,tourism,Group Travel,Not defined,4,5,5,5,4,4,4,5,2,4,satisfied,4.2
119829,Female,53,tourism,Group Travel,Group bookings,5,5,5,5,4,5,5,5,5,4,satisfied,4.9
99907,Female,49,business,Group Travel,Group bookings,4,4,5,4,3,5,4,5,4,5,satisfied,4.2
39304,Female,27,academic,Personal Travel,Individual/Couple,5,4,5,4,4,4,4,5,5,4,satisfied,4.4
72659,Female,17,academic,Personal Travel,Individual/Couple,2,5,2,5,5,5,5,4,5,5,neutral or dissatisfied,4.2
51486,Female,53,academic,Group Travel,Group bookings,5,5,5,5,4,5,3,5,3,4,satisfied,4.4
38997,Female,20,tourism,Group Travel,Individual/Couple,5,4,5,4,3,3,3,4,5,3,satisfied,4.0
25120,Male,36,business,Personal Travel,Individual/Couple,4,4,4,3,5,5,5,3,4,5,neutral or dissatisfied,4.1
108124,Female,14,personal,Group Travel,Individual/Couple,5,5,5,3,3,3,3,5,5,3,satisfied,4.1
40003,Female,50,tourism,Group Travel,Individual/Couple,5,5,5,5,3,4,5,2,5,4,satisfied,4.3
7759,Female,45,academic,Group Travel,Group bookings,4,4,2,4,5,4,5,4,5,4,satisfied,4.1
78864,Male,24,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,3,5,4,satisfied,4.4
83551,Male,33,aviation,Group Travel,Group bookings,4,4,4,4,5,5,5,4,4,5,satisfied,4.3
120176,Female,31,tourism,Group Travel,Group bookings,5,5,5,5,4,4,4,3,5,4,satisfied,4.4
33625,Female,48,personal,Personal Travel,Individual/Couple,5,5,5,2,4,4,4,4,4,4,satisfied,4.1
68545,Male,39,academic,Personal Travel,Individual/Couple,3,4,3,3,5,5,5,3,5,5,neutral or dissatisfied,4.0
51269,Female,39,academic,Group Travel,Not defined,5,4,4,4,5,5,5,4,5,5,satisfied,4.6
61581,Male,23,business,Group Travel,Individual/Couple,4,4,4,3,5,5,5,3,4,5,satisfied,4.1
51490,Female,34,academic,Group Travel,Group bookings,5,5,5,5,4,5,5,4,5,5,satisfied,4.8
35086,Male,40,tourism,Group Travel,Individual/Couple,5,5,5,5,5,5,5,2,2,5,satisfied,4.3
66396,Male,54,tourism,Group Travel,Group bookings,4,4,3,4,5,5,4,5,4,5,satisfied,4.2
62649,Male,24,personal,Personal Travel,Individual/Couple,3,4,3,3,5,5,5,5,4,5,neutral or dissatisfied,4.1
3506,Female,46,tourism,Group Travel,Group bookings,5,5,5,5,4,5,4,5,4,5,satisfied,4.7
59156,Female,32,academic,Group Travel,Group bookings,3,3,3,3,5,5,5,5,5,5,satisfied,4.1
122826,Female,59,business,Group Travel,Group bookings,5,5,5,5,4,4,5,5,5,5,satisfied,4.8
33410,Male,23,personal,Group Travel,Individual/Couple,4,4,4,4,4,5,4,4,3,4,satisfied,4.0
57451,Male,53,tourism,Group Travel,Group bookings,3,5,3,3,4,5,5,4,5,5,satisfied,4.1
9267,Male,22,business,Group Travel,Group bookings,5,3,5,3,5,5,5,5,4,5,satisfied,4.4
5024,Male,24,academic,Group Travel,Individual/Couple,3,4,3,3,5,5,5,5,5,5,neutral or dissatisfied,4.2
90495,Male,46,tourism,Group Travel,Group bookings,4,4,4,4,3,5,5,3,5,4,satisfied,4.1
28518,Female,26,academic,Group Travel,Group bookings,4,5,5,5,4,4,4,1,4,4,neutral or dissatisfied,4.0
60459,Female,59,aviation,Group Travel,Group bookings,4,2,4,4,3,5,5,5,5,3,satisfied,4.1
122151,Male,52,business,Group Travel,Group bookings,4,4,5,4,3,4,5,5,5,5,satisfied,4.3
121199,Female,39,tourism,Personal Travel,Individual/Couple,3,4,3,2,5,5,5,4,5,5,neutral or dissatisfied,4.0
55643,Male,64,business,Group Travel,Group bookings,5,5,5,5,5,5,5,3,5,3,satisfied,4.8
